tt0618974	tvEpisode	Mushroom Samba	Mushroom Samba	0	1999	\N	25	Action,Adventure,Animation
tt0618977	tvEpisode	Speak Like a Child	Speak Like a Child	0	1998	\N	25	Action,Adventure,Animation
tt0621253	tvEpisode	Show 4	Show 4	0	1994	\N	29	Comedy,Talk-Show
tt0621254	tvEpisode	Show 5	Show 5	0	1994	\N	29	Comedy,Talk-Show
tt0621321	tvEpisode	Deliver Us Some Evil	Deliver Us Some Evil	0	1974	\N	51	Action,Crime,Drama
tt0621323	tvEpisode	Down a Long and Lonely River	Down a Long and Lonely River	0	1974	\N	51	Action,Crime,Drama
tt0621348	tvEpisode	Mojo	Mojo	0	1974	\N	51	Action,Crime,Drama
tt0621388	tvEpisode	The Only Way Out	The Only Way Out	0	1974	\N	51	Action,Crime,Drama
tt0622073	tvEpisode	Hartlgasse 16a	Hartlgasse 16a	0	1976	\N	94	Comedy,Crime
tt0623194	tvEpisode	The Soul Is the Warrior	The Soul Is the Warrior	0	1973	\N	49	Adventure,Drama,Western
tt0624243	tvEpisode	Simone	Simone	0	1997	\N	43	Action,Drama,Romance
tt0624506	tvEpisode	Mothers Behind Bars	Mothers Behind Bars	0	1996	\N	\N	Action
tt0624761	tvEpisode	Stage Stop	Stage Stop	0	1959	\N	60	Western
tt0625394	tvEpisode	Talk Show	Talk Show	0	1992	\N	25	Comedy
tt0625435	tvEpisode	Double Down, Triple Threat	Double Down, Triple Threat	0	2005	\N	42	Crime,Drama
tt0625441	tvEpisode	Good Run of Bad Luck	Good Run of Bad Luck	0	2004	\N	60	Crime,Drama
tt0625451	tvEpisode	Montecito Lancers	Montecito Lancers	0	2004	\N	43	Crime,Drama
tt0625452	tvEpisode	Mothwoman	Mothwoman	0	2005	\N	41	Crime,Drama
tt0625467	tvEpisode	The Count of Montecito	The Count of Montecito	0	2004	\N	42	Crime,Drama
tt0625477	tvEpisode	Viva Las Vegas	Viva Las Vegas	0	2005	\N	40	Crime,Drama
tt0625478	tvEpisode	Whale of a Time	Whale of a Time	0	2005	\N	40	Crime,Drama
tt0629630	tvEpisode	Conscience	Conscience	0	2004	\N	42	Crime,Drama,Mystery
tt0629670	tvEpisode	Identity	Identity	0	2005	\N	42	Crime,Drama,Mystery
tt0630257	tvEpisode	In the Soup	In the Soup	0	1961	\N	30	Comedy,Family
tt0630292	tvEpisode	The Black Eye	The Black Eye	0	1957	\N	\N	Comedy,Family
tt0631335	tvEpisode	The Game	The Game	0	2002	\N	47	Action,Adventure,Comedy
tt0631339	tvEpisode	Twilight	Twilight	0	1999	\N	47	Action,Adventure,Comedy
tt0635480	tvEpisode	The Lone Ranger Fights On	The Lone Ranger Fights On	0	1949	\N	23	Western
tt0636615	tvEpisode	Captain & the Lady/Centerfold/One if by Land...	Captain & the Lady/Centerfold/One if by Land...	0	1977	\N	60	Comedy,Drama,Romance
tt0637531	tvEpisode	Lucy Hunts Uranium	Lucy Hunts Uranium	0	1958	\N	60	Comedy,Family
tt0637534	tvEpisode	Lucy Takes a Cruise to Havana	Lucy Takes a Cruise to Havana	0	1957	\N	75	Comedy,Family
tt0638899	tvEpisode	Met Someone	Met Someone	0	1992	\N	22	Comedy,Romance
tt0639868	tvEpisode	The Patience of Maigret	The Patience of Maigret	0	1992	\N	90	Crime,Drama,Mystery
tt0641093	tvEpisode	The Four-Steps Affair	The Four-Steps Affair	0	1965	\N	60	Action,Adventure,Crime
tt0641099	tvEpisode	The Green Opal Affair	The Green Opal Affair	0	1964	\N	60	Action,Adventure,Crime
tt0641648	tvEpisode	Skid Marks on a Dry Run	Skid Marks on a Dry Run	0	1967	\N	52	Action,Crime,Drama
tt0642794	tvEpisode	A New Sue Ann	A New Sue Ann	0	1974	\N	27	Comedy
tt0642803	tvEpisode	Better Late... That's a Pun... Than Never	Better Late... That's a Pun... Than Never	0	1974	\N	30	Comedy
tt0642810	tvEpisode	Didn't You Used to Be... Wait... Don't Tell Me	Didn't You Used to Be... Wait... Don't Tell Me	0	1971	\N	26	Comedy
tt0642815	tvEpisode	Farmer Ted and the News	Farmer Ted and the News	0	1972	\N	30	Comedy
tt0642822	tvEpisode	He's No Heavy... He's My Brother	He's No Heavy... He's My Brother	0	1971	\N	30	Comedy
tt0642830	tvEpisode	I Am Curious Cooper	I Am Curious Cooper	0	1971	\N	30	Comedy
tt0642884	tvEpisode	Room 223	Room 223	0	1971	\N	26	Comedy
tt0642907	tvEpisode	The Good-Time News	The Good-Time News	0	1972	\N	30	Comedy
tt0642928	tvEpisode	Where There's Smoke, There's Rhoda	Where There's Smoke, There's Rhoda	0	1972	\N	30	Comedy
tt0644758	tvEpisode	Fight for Your Life	Fight for Your Life	0	2005	\N	46	Crime,Documentary,Drama
tt0644768	tvEpisode	Unlocking Disaster	Unlocking Disaster	0	2003	\N	\N	Crime,Documentary,Drama
tt0646107	tvEpisode	Pilot	Pilot	0	1992	\N	67	Drama,Romance
tt0648562	tvEpisode	All Through the Night	All Through the Night	0	1978	\N	25	Comedy
tt0649226	tvEpisode	Doomsday	Doomsday	0	1969	\N	60	Action,Adventure,Crime
tt0649240	tvEpisode	Illusion	Illusion	0	1969	\N	60	Action,Adventure,Crime
tt0649248	tvEpisode	Live Bait	Live Bait	0	1969	\N	60	Action,Adventure,Crime
tt0649256	tvEpisode	Nicole	Nicole	0	1969	\N	60	Action,Adventure,Crime
tt0649285	tvEpisode	The Bunker: Part 1	The Bunker: Part 1	0	1969	\N	60	Action,Adventure,Crime
tt0649286	tvEpisode	The Bunker: Part 2	The Bunker: Part 2	0	1969	\N	60	Action,Adventure,Crime
tt0649291	tvEpisode	The Code	The Code	0	1969	\N	60	Action,Adventure,Crime
tt0649306	tvEpisode	The Double Circle	The Double Circle	0	1969	\N	60	Action,Adventure,Crime
tt0649335	tvEpisode	The Numbers Game	The Numbers Game	0	1969	\N	60	Action,Adventure,Crime
tt0649340	tvEpisode	The Play	The Play	0	1968	\N	60	Action,Adventure,Crime
tt0650672	tvEpisode	I've Got a Little Song Here	I've Got a Little Song Here	0	1966	\N	30	Comedy,Music
tt0650690	tvEpisode	Monkees at the Movies	Monkees at the Movies	0	1967	\N	30	Comedy,Music
tt0650854	tvEpisode	Mr. Swlabr	Mr. Swlabr	0	1990	\N	21	Comedy,Drama,Fantasy
tt0650885	tvEpisode	The Hole	The Hole	0	1990	\N	21	Comedy,Drama,Fantasy
tt0651067	tvEpisode	Lunar Eclipse	Lunar Eclipse	0	1989	\N	48	Comedy,Drama,Mystery
tt0651096	tvEpisode	The Straight Poop	The Straight Poop	0	1987	\N	48	Comedy,Drama,Mystery
tt0651098	tvEpisode	To Heiress Human	To Heiress Human	0	1987	\N	60	Comedy,Drama,Mystery
tt0651104	tvEpisode	Yours, Very Deadly	Yours, Very Deadly	0	1986	\N	47	Comedy,Drama,Mystery
tt0651299	tvEpisode	Warrior Eternal: Part II	Warrior Eternal: Part II	0	1998	\N	43	Action,Adventure,Fantasy
tt0651302	tvEpisode	Immortal Kombat	Immortal Kombat	0	1998	\N	45	Action,Adventure,Fantasy
tt0651839	tvEpisode	Back to School Mr. Bean	Back to School Mr. Bean	0	1994	\N	26	Comedy,Family
tt0651845	tvEpisode	Mind the Baby, Mr. Bean	Mind the Baby, Mr. Bean	0	1994	\N	24	Comedy,Family
tt0651848	tvEpisode	Mr. Bean Rides Again	Mr. Bean Rides Again	0	1992	\N	23	Comedy,Family
tt0652209	tvEpisode	Laurels Are Poison	Laurels Are Poison	0	2000	\N	60	Mystery,Thriller
tt0652210	tvEpisode	The Rising of the Moon	The Rising of the Moon	0	2000	\N	60	Mystery,Thriller
tt0653066	tvEpisode	Herman's Child Psychology	Herman's Child Psychology	0	1965	\N	30	Comedy,Family,Fantasy
tt0653071	tvEpisode	Herman's Raise	Herman's Raise	0	1965	\N	30	Comedy,Family,Fantasy
tt0653080	tvEpisode	Just Another Pretty Face	Just Another Pretty Face	0	1966	\N	30	Comedy,Family,Fantasy
tt0653090	tvEpisode	Munster the Magnificent	Munster the Magnificent	0	1965	\N	30	Comedy,Family,Fantasy
tt0653106	tvEpisode	Yes, Galen, There Is a Herman	Yes, Galen, There Is a Herman	0	1965	\N	30	Comedy,Family,Fantasy
tt0653133	tvEpisode	Avery Schreiber	Avery Schreiber	0	1976	\N	25	Comedy,Family,Music
tt0653134	tvEpisode	Ben Vereen	Ben Vereen	0	1976	\N	25	Comedy,Family,Music
tt0653138	tvEpisode	Valerie Harper	Valerie Harper	0	1976	\N	25	Comedy,Family,Music
tt0653141	tvEpisode	Kaye Ballard	Kaye Ballard	0	1977	\N	25	Comedy,Family,Music
tt0653161	tvEpisode	Zero Mostel	Zero Mostel	0	1977	\N	26	Comedy,Family,Music
tt0653167	tvEpisode	Milton Berle	Milton Berle	0	1977	\N	26	Comedy,Family,Music
tt0653186	tvEpisode	Sylvester Stallone	Sylvester Stallone	0	1979	\N	25	Comedy,Family,Music
tt0655249	tvEpisode	Michael Joins a Gym	Michael Joins a Gym	0	2005	\N	22	Comedy,Family
tt0656269	tvEpisode	Dead and Gone	Dead and Gone	0	1994	\N	46	Crime,Drama,Mystery
tt0656291	tvEpisode	From Hare to Eternity	From Hare to Eternity	0	1993	\N	48	Crime,Drama,Mystery
tt0656294	tvEpisode	Good Time Charlie	Good Time Charlie	0	1994	\N	49	Crime,Drama,Mystery
tt0656337	tvEpisode	Jumpin' Jack Fleishman	Jumpin' Jack Fleishman	0	1994	\N	48	Crime,Drama,Mystery
tt0656361	tvEpisode	Moving Day	Moving Day	0	2005	\N	43	Crime,Drama,Mystery
tt0656396	tvEpisode	Serge the Concierge	Serge the Concierge	0	1994	\N	49	Crime,Drama,Mystery
tt0656405	tvEpisode	Steroid Roy	Steroid Roy	0	1994	\N	49	Crime,Drama,Mystery
tt0656449	tvEpisode	Up on the Roof	Up on the Roof	0	1994	\N	48	Crime,Drama,Mystery
tt0656474	tvEpisode	Zeppo Marks Brothers	Zeppo Marks Brothers	0	1994	\N	48	Crime,Drama,Mystery
tt0659615	tvEpisode	The Frickert Fracas	The Frickert Fracas	0	1972	\N	43	Animation,Comedy,Family
tt0659619	tvEpisode	The Loch Ness Mess	The Loch Ness Mess	0	1972	\N	43	Animation,Comedy,Family
tt0659621	tvEpisode	The Secret of Shark Island	The Secret of Shark Island	0	1972	\N	60	Animation,Comedy,Family
tt0660174	tvEpisode	Awards Show	Awards Show	0	1996	\N	23	Comedy,Romance
tt0660181	tvEpisode	Christmas	Christmas	0	1996	\N	23	Comedy,Romance
tt0660207	tvEpisode	Movie Star	Movie Star	0	1996	\N	23	Comedy,Romance
tt0660212	tvEpisode	Physical Graffiti	Physical Graffiti	0	1996	\N	23	Comedy,Romance
tt0660215	tvEpisode	Presence	Presence	0	1996	\N	23	Comedy,Romance
tt0660218	tvEpisode	Rap	Rap	0	1997	\N	23	Comedy,Romance
tt0660220	tvEpisode	Review	Review	0	1996	\N	23	Comedy,Romance
tt0660222	tvEpisode	Security Door	Security Door	0	1998	\N	22	Comedy,Romance
tt0660226	tvEpisode	Space	Space	0	1997	\N	23	Comedy,Romance
tt0660234	tvEpisode	The Public Domain	The Public Domain	0	1997	\N	22	Comedy,Romance
tt0660238	tvEpisode	The Song Remains the Same	The Song Remains the Same	0	1996	\N	23	Comedy,Romance
tt0660246	tvEpisode	Zoso	Zoso	0	1996	\N	23	Comedy,Romance
tt0660727	tvEpisode	The Former Harry Stone	The Former Harry Stone	0	1984	\N	23	Comedy
tt0662349	tvEpisode	Grosse Pointe, 48230	Grosse Pointe, 48230	0	1993	\N	46	Comedy,Drama,Fantasy
tt0662356	tvEpisode	Ill Wind	Ill Wind	0	1993	\N	46	Comedy,Drama,Fantasy
tt0662360	tvEpisode	Kaddish, for Uncle Manny	Kaddish, for Uncle Manny	0	1993	\N	47	Comedy,Drama,Fantasy
tt0662378	tvEpisode	Old Tree	Old Tree	0	1993	\N	46	Comedy,Drama,Fantasy
tt0662385	tvEpisode	Revelations	Revelations	0	1993	\N	47	Comedy,Drama,Fantasy
tt0662399	tvEpisode	The Bad Seed	The Bad Seed	0	1992	\N	60	Comedy,Drama,Fantasy
tt0664496	tvEpisode	Merger	Merger	0	2002	\N	29	Comedy,Drama
tt0664498	tvEpisode	Party	Party	0	2002	\N	29	Comedy,Drama
tt0664501	tvEpisode	Interview	Interview	0	2002	\N	29	Comedy,Drama
tt0664505	tvEpisode	Judgement	Judgement	0	2001	\N	29	Comedy,Drama
tt0665914	tvEpisode	The Beast in the Cage	The Beast in the Cage	0	1992	\N	30	Comedy,Drama
tt0667863	tvEpisode	Better Luck Next Time	Better Luck Next Time	0	1999	\N	45	Drama,Fantasy,Horror
tt0667909	tvEpisode	In the Blood	In the Blood	0	2001	\N	43	Drama,Fantasy,Horror
tt0667917	tvEpisode	Lion's Den	Lion's Den	0	2001	\N	43	Drama,Fantasy,Horror
tt0668005	tvEpisode	Zig Zag	Zig Zag	0	2000	\N	45	Drama,Fantasy,Horror
tt0668282	tvEpisode	A Game of Checkers	A Game of Checkers	0	1997	\N	55	Crime,Drama,Thriller
tt0668330	tvEpisode	Visits, Conjugal and Otherwise	Visits, Conjugal and Otherwise	0	1997	\N	57	Crime,Drama,Thriller
tt0668722	tvEpisode	With This Ring	With This Ring	0	1998	\N	45	Action,Crime,Drama
tt0672533	tvEpisode	Hair	Hair	0	2005	\N	29	Comedy,Documentary
tt0673186	tvEpisode	The Case of the Baffling Bug	The Case of the Baffling Bug	0	1965	\N	60	Crime,Drama,Mystery
tt0673209	tvEpisode	The Case of the Candy Queen	The Case of the Candy Queen	0	1965	\N	52	Crime,Drama,Mystery
tt0673218	tvEpisode	The Case of the Cheating Chancellor	The Case of the Cheating Chancellor	0	1965	\N	60	Crime,Drama,Mystery
tt0673234	tvEpisode	The Case of the Deadly Debt	The Case of the Deadly Debt	0	1965	\N	52	Crime,Drama,Mystery
tt0673383	tvEpisode	The Case of the Scarlet Scandal	The Case of the Scarlet Scandal	0	1966	\N	60	Crime,Drama,Mystery
tt0673440	tvEpisode	The Case of the Wrongful Writ	The Case of the Wrongful Writ	0	1965	\N	60	Crime,Drama,Mystery
tt0676150	tvEpisode	Four and Twenty Blackbirds	Four and Twenty Blackbirds	0	1989	\N	50	Crime,Drama,Mystery
tt0676959	tvEpisode	A Day Out	A Day Out	0	1974	\N	29	Comedy,Crime
tt0676964	tvEpisode	Happy Release	Happy Release	0	1975	\N	29	Comedy,Crime
tt0676967	tvEpisode	Men Without Women	Men Without Women	0	1974	\N	29	Comedy,Crime
tt0676970	tvEpisode	No Way Out	No Way Out	0	1975	\N	45	Comedy,Crime
tt0677245	tvEpisode	From Out of Nowhere: Part 2	From Out of Nowhere: Part 2	0	1998	\N	21	Action,Adventure,Family
tt0677473	tvEpisode	Shift Into Turbo: Part I	Shift Into Turbo: Part I	0	1997	\N	19	Action,Adventure,Family
tt0677538	tvEpisode	A Zeo Beginning: Part II	A Zeo Beginning: Part II	0	1996	\N	22	Action,Adventure,Family
tt0677580	tvEpisode	Beat Your Greens/Down 'n Dirty	Beat Your Greens/Down 'n Dirty	0	1999	\N	23	Action,Adventure,Animation
tt0678081	tvEpisode	Every Picture Tells a Story	Every Picture Tells a Story	0	1996	\N	47	Drama,Mystery,Sci-Fi
tt0679325	tvEpisode	Old Dog with New Tricks	Old Dog with New Tricks	0	1978	\N	60	Action,Comedy,Crime
tt0681034	tvEpisode	Albania	Albania	0	2003	\N	30	Comedy,Game-Show
tt0681030	tvEpisode	Atoms	Atoms	0	2003	\N	30	Comedy,Game-Show
tt0681031	tvEpisode	Advertising	Advertising	0	2003	\N	30	Comedy,Game-Show
tt0681032	tvEpisode	Antidotes	Antidotes	0	2003	\N	30	Comedy,Game-Show
tt0681033	tvEpisode	Arthropods	Arthropods	0	2003	\N	30	Comedy,Game-Show
tt0683202	tvEpisode	Skeleton	Skeleton	0	1988	\N	25	Drama,Fantasy,Horror
tt0683338	tvEpisode	Baby Bomb	Baby Bomb	0	2004	\N	47	Drama,Mystery,Sci-Fi
tt0683901	tvEpisode	Pilot	Pilot	0	2001	\N	22	Comedy,Drama
tt0684711	tvEpisode	Buddha's Bowl	Buddha's Bowl	0	1999	\N	44	Action,Adventure,Fantasy
tt0685173	tvEpisode	Clementine's Pregnant	Clementine's Pregnant	0	2003	\N	22	Comedy,Crime
tt0685181	tvEpisode	Execution Tickets	Execution Tickets	0	2003	\N	22	Comedy,Crime
tt0685189	tvEpisode	Jones Gets Suspended	Jones Gets Suspended	0	2003	\N	22	Comedy,Crime
tt0687983	tvEpisode	A Good Clean Bust with Sequel Rights	A Good Clean Bust with Sequel Rights	0	1978	\N	60	Crime,Drama,Mystery
tt0687984	tvEpisode	A Material Difference	A Material Difference	0	1979	\N	60	Crime,Drama,Mystery
tt0687986	tvEpisode	Three Day Affair with a Thirty Day Escrow	Three Day Affair with a Thirty Day Escrow	0	1978	\N	60	Crime,Drama,Mystery
tt0687998	tvEpisode	Deadlock in Parma	Deadlock in Parma	0	1980	\N	60	Crime,Drama,Mystery
tt0688001	tvEpisode	Dwarf in a Helium Hat	Dwarf in a Helium Hat	0	1978	\N	60	Crime,Drama,Mystery
tt0688005	tvEpisode	Forced Retirement	Forced Retirement	0	1977	\N	60	Crime,Drama,Mystery
tt0688023	tvEpisode	Love Is the Word	Love Is the Word	0	1979	\N	60	Crime,Drama,Mystery
tt0688039	tvEpisode	Return to the 38th Parallel	Return to the 38th Parallel	0	1976	\N	60	Crime,Drama,Mystery
tt0688046	tvEpisode	South by Southeast	South by Southeast	0	1978	\N	60	Crime,Drama,Mystery
tt0688050	tvEpisode	The Attractive Nuisance	The Attractive Nuisance	0	1978	\N	60	Crime,Drama,Mystery
tt0688052	tvEpisode	The Battle-Ax and the Exploding Cigar	The Battle-Ax and the Exploding Cigar	0	1979	\N	60	Crime,Drama,Mystery
tt0688063	tvEpisode	The Empty Frame	The Empty Frame	0	1978	\N	60	Crime,Drama,Mystery
tt0688072	tvEpisode	The Hawaiian Headache	The Hawaiian Headache	0	1979	\N	60	Crime,Drama,Mystery
tt0688949	tvEpisode	Seeds of Time	Seeds of Time	0	2006	\N	47	Crime,Drama,Mystery
tt0688952	tvEpisode	The Cup of Silence	The Cup of Silence	0	2005	\N	70	Crime,Drama,Mystery
tt0690480	tvEpisode	Same Picture, Different Frame	Same Picture, Different Frame	0	1963	\N	50	Adventure
tt0691334	tvEpisode	Touchdown Tommy/The Trial	Touchdown Tommy/The Trial	0	1992	\N	13	Adventure,Animation,Comedy
tt0691338	tvEpisode	Weaning Tommy/Incident in Aisle Seven	Weaning Tommy/Incident in Aisle Seven	0	1992	\N	13	Adventure,Animation,Comedy
tt0691388	tvEpisode	Rumpole and the Younger Generation	Rumpole and the Younger Generation	0	1978	\N	53	Crime,Drama,Mystery
tt0693043	tvEpisode	Dreama the Mouse	Dreama the Mouse	0	2000	\N	30	Comedy,Family,Fantasy
tt0693063	tvEpisode	I Fall to Pieces	I Fall to Pieces	0	2002	\N	30	Comedy,Family,Fantasy
tt0693118	tvEpisode	Sabrina's Perfect Christmas	Sabrina's Perfect Christmas	0	2000	\N	30	Comedy,Family,Fantasy
tt0693129	tvEpisode	Some of My Best Friends Are Half-Mortal	Some of My Best Friends Are Half-Mortal	0	2000	\N	30	Comedy,Family,Fantasy
tt0693134	tvEpisode	Super Hero	Super Hero	0	2000	\N	30	Comedy,Family,Fantasy
tt0693156	tvEpisode	The Wild, Wild Witch	The Wild, Wild Witch	0	2000	\N	30	Comedy,Family,Fantasy
tt2922690	movie	Am Hang	Am Hang	0	2013	\N	91	Drama,Romance
tt0693169	tvEpisode	What a Witch Wants	What a Witch Wants	0	2003	\N	30	Comedy,Family,Fantasy
tt0693175	tvEpisode	Witchright Hall	Witchright Hall	0	2001	\N	30	Comedy,Family,Fantasy
tt0693177	tvEpisode	You Can't Twin	You Can't Twin	0	2000	\N	30	Comedy,Family,Fantasy
tt0693527	tvEpisode	The Fellow Traveller	The Fellow Traveller	0	1963	\N	49	Action,Crime,Drama
tt0693541	tvEpisode	The House on Dragon's Rock	The House on Dragon's Rock	0	1966	\N	49	Action,Crime,Drama
tt0694059	tvEpisode	A Matter of Life and Breath	A Matter of Life and Breath	0	1972	\N	30	Comedy
tt0694075	tvEpisode	Coffins for Sale	Coffins for Sale	0	1972	\N	30	Comedy
tt0694087	tvEpisode	Fred Sanford, Legal Eagle	Fred Sanford, Legal Eagle	0	1974	\N	30	Comedy
tt0694433	tvEpisode	Buck Henry/Bill Withers, Toni Basil	Buck Henry/Bill Withers, Toni Basil	0	1976	\N	90	Comedy,Music
tt0694434	tvEpisode	Peter Cook & Dudley Moore/Neil Sedaka	Peter Cook & Dudley Moore/Neil Sedaka	0	1976	\N	90	Comedy,Music
tt0694439	tvEpisode	Anthony Perkins/Betty Carter	Anthony Perkins/Betty Carter	0	1976	\N	90	Comedy,Music
tt0694442	tvEpisode	Madeline Kahn/Carly Simon	Madeline Kahn/Carly Simon	0	1976	\N	90	Comedy,Music
tt0694856	tvEpisode	Lindsay Lohan/Usher	Lindsay Lohan/Usher	0	2004	\N	90	Comedy,Music
tt0694889	tvEpisode	Paris Hilton/Keane	Paris Hilton/Keane	0	2005	\N	90	Comedy,Music
tt0694907	tvEpisode	Steve Carell/Kanye West	Steve Carell/Kanye West	0	2005	\N	90	Comedy,Music
tt0694935	tvEpisode	Carrie Fisher/The Blues Brothers	Carrie Fisher/The Blues Brothers	0	1978	\N	90	Comedy,Music
tt0696354	tvEpisode	The Headless Horseman of Halloween	The Headless Horseman of Halloween	0	1976	\N	60	Animation,Comedy,Family
tt0696544	tvEpisode	My Bad	My Bad	0	2001	\N	24	Comedy,Drama
tt0696563	tvEpisode	My Catalyst	My Catalyst	0	2004	\N	24	Comedy,Drama
tt0696569	tvEpisode	My Day Off	My Day Off	0	2001	\N	24	Comedy,Drama
tt0696579	tvEpisode	My Fifteen Minutes	My Fifteen Minutes	0	2001	\N	24	Comedy,Drama
tt0696610	tvEpisode	My Nickname	My Nickname	0	2001	\N	24	Comedy,Drama
tt0696619	tvEpisode	My Own Personal Jesus	My Own Personal Jesus	0	2001	\N	24	Comedy,Drama
tt0696632	tvEpisode	My Super Ego	My Super Ego	0	2001	\N	24	Comedy,Drama
tt0696908	tvEpisode	Bad Water	Bad Water	0	1993	\N	\N	Action,Adventure,Family
tt0696913	tvEpisode	Brothers and Sisters	Brothers and Sisters	0	1993	\N	44	Action,Adventure,Family
tt0696956	tvEpisode	Treasures of the Tonga Trench	Treasures of the Tonga Trench	0	1993	\N	44	Action,Adventure,Family
tt0698937	tvEpisode	Episode #2.10	Episode #2.10	0	2005	\N	49	Comedy,Crime,Drama
tt0699449	tvEpisode	The Blue Carbuncle	The Blue Carbuncle	0	1968	\N	49	Crime,Drama,Horror
tt0699488	tvEpisode	Blowback	Blowback	0	2002	\N	60	Crime,Drama,Thriller
tt0699499	tvEpisode	Dawg Days	Dawg Days	0	2002	\N	60	Crime,Drama,Thriller
tt0699504	tvEpisode	Dragonchasers	Dragonchasers	0	2002	\N	60	Crime,Drama,Thriller
tt0700586	tvEpisode	Sins of the Fathers: Part 1	Sins of the Fathers: Part 1	0	1996	\N	120	Crime,Drama,Mystery
tt0700589	tvEpisode	The Meaning of Death: Part 1	The Meaning of Death: Part 1	0	2005	\N	60	Crime,Drama,Mystery
tt0701046	tvEpisode	A Star Is Born Again	A Star Is Born Again	0	2003	\N	30	Animation,Comedy
tt0701071	tvEpisode	The Bonfire of the Manatees	The Bonfire of the Manatees	0	2005	\N	30	Animation,Comedy
tt0701088	tvEpisode	Diatribe of a Mad Housewife	Diatribe of a Mad Housewife	0	2004	\N	30	Animation,Comedy
tt0701099	tvEpisode	Future-Drama	Future-Drama	0	2005	\N	30	Animation,Comedy
tt0701106	tvEpisode	Helter Shelter	Helter Shelter	0	2002	\N	30	Animation,Comedy
tt0701134	tvEpisode	I'm Spelling as Fast as I Can	I'm Spelling as Fast as I Can	0	2003	\N	30	Animation,Comedy
tt0701167	tvEpisode	Little Girl in the Big Ten	Little Girl in the Big Ten	0	2002	\N	30	Animation,Comedy
tt0701175	tvEpisode	Milhouse Doesn't Live Here Anymore	Milhouse Doesn't Live Here Anymore	0	2004	\N	30	Animation,Comedy
tt0701188	tvEpisode	My Mother the Carjacker	My Mother the Carjacker	0	2003	\N	30	Animation,Comedy
tt0701198	tvEpisode	Pranksta Rap	Pranksta Rap	0	2005	\N	30	Animation,Comedy
tt0701214	tvEpisode	Smart & Smarter	Smart & Smarter	0	2004	\N	30	Animation,Comedy
tt0701216	tvEpisode	Special Edna	Special Edna	0	2003	\N	30	Animation,Comedy
tt0701225	tvEpisode	The Bart Wants What It Wants	The Bart Wants What It Wants	0	2002	\N	30	Animation,Comedy
tt0701235	tvEpisode	The Fat and the Furriest	The Fat and the Furriest	0	2003	\N	30	Animation,Comedy
tt0701236	tvEpisode	The Father, the Son, and the Holy Guest Star	The Father, the Son, and the Holy Guest Star	0	2005	\N	30	Animation,Comedy
tt0701238	tvEpisode	The Frying Game	The Frying Game	0	2002	\N	30	Animation,Comedy
tt0701239	tvEpisode	The Girl Who Slept Too Little	The Girl Who Slept Too Little	0	2005	\N	30	Animation,Comedy
tt0701252	tvEpisode	The Old Man and the Key	The Old Man and the Key	0	2002	\N	30	Animation,Comedy
tt0701264	tvEpisode	The Sweetest Apu	The Sweetest Apu	0	2002	\N	30	Animation,Comedy
tt0701268	tvEpisode	The Wandering Juvie	The Wandering Juvie	0	2004	\N	30	Animation,Comedy
tt0701274	tvEpisode	Three Gays of the Condo	Three Gays of the Condo	0	2003	\N	30	Animation,Comedy
tt0701985	tvEpisode	Driving Mr. Mossback	Driving Mr. Mossback	0	2002	\N	60	Comedy,Drama
tt0702002	tvEpisode	Nobody Sleeps	Nobody Sleeps	0	2003	\N	60	Comedy,Drama
tt0702003	tvEpisode	Out, Out, Brief Candle	Out, Out, Brief Candle	0	2002	\N	60	Comedy,Drama
tt0702017	tvEpisode	The Invisible Woman	The Invisible Woman	0	2002	\N	60	Comedy,Drama
tt0702023	tvEpisode	The Plan	The Plan	0	2002	\N	60	Comedy,Drama
tt0702085	tvEpisode	Survival of the Fittest	Survival of the Fittest	0	1974	\N	48	Action,Adventure,Crime
tt0702095	tvEpisode	The Bionic Woman: Part 2	The Bionic Woman: Part 2	0	1975	\N	48	Action,Adventure,Crime
tt0702119	tvEpisode	The Return of Bigfoot: Part 1	The Return of Bigfoot: Part 1	0	1976	\N	47	Action,Adventure,Crime
tt0702123	tvEpisode	The Secret of Bigfoot: Part 2	The Secret of Bigfoot: Part 2	0	1976	\N	48	Action,Adventure,Crime
tt0702694	tvEpisode	Family	Family	0	2005	\N	53	Crime,Drama,Thriller
tt0702695	tvEpisode	Hijack	Hijack	0	2005	\N	38	Crime,Drama,Thriller
tt0702698	tvEpisode	Money	Money	0	2005	\N	58	Crime,Drama,Thriller
tt0702715	tvEpisode	Applied Physics	Applied Physics	0	1999	\N	45	Adventure,Fantasy,Sci-Fi
tt0702765	tvEpisode	Slide by Wire	Slide by Wire	0	1999	\N	45	Adventure,Fantasy,Sci-Fi
tt0702938	tvEpisode	Commencement	Commencement	0	2005	\N	53	Adventure,Drama,Romance
tt0702943	tvEpisode	Crusade	Crusade	0	2004	\N	43	Adventure,Drama,Romance
tt0702965	tvEpisode	Hourglass	Hourglass	0	2001	\N	44	Adventure,Drama,Romance
tt0702969	tvEpisode	Jitters	Jitters	0	2001	\N	42	Adventure,Drama,Romance
tt0702996	tvEpisode	Red	Red	0	2002	\N	44	Adventure,Drama,Romance
tt0706362	tvEpisode	Eyes	Eyes	0	1995	\N	\N	Action,Adventure,Drama
tt0706365	tvEpisode	Mutiny	Mutiny	0	1995	\N	\N	Action,Adventure,Drama
